Lote,Linea,Palma,Longitud,Latitud
62-LA CEIBA,77,12,-73.662075700000,3.886824800000
62-LA CEIBA,77,4,-73.662198500000,3.887744500000
62-LA CEIBA,77,9,-73.662128400000,3.887206600000
62-LA CEIBA,77,1,-73.662236700000,3.888027000000
62-LA CEIBA,77,20,-73.661942400000,3.885965200000
62-LA CEIBA,77,22,-73.661922200000,3.885777700000
62-LA CEIBA,77,3,-73.662216200000,3.887835600000
62-LA CEIBA,77,11,-73.662073600000,3.886913700000
62-LA CEIBA,77,19,-73.661987200000,3.886211600000
62-LA CEIBA,77,7,-73.662174200000,3.887486400000
62-LA CEIBA,77,16,-73.662028200000,3.886480100000
62-LA CEIBA,77,6,-73.662184600000,3.887584100000
62-LA CEIBA,77,21,-73.661934800000,3.885855500000
62-LA CEIBA,77,13,-73.662069100000,3.886748500000
62-LA CEIBA,77,17,-73.662016800000,3.886394300000
62-LA CEIBA,77,5,-73.662191600000,3.887664300000
62-LA CEIBA,77,23,-73.661914200000,3.885685800000
67-CASA ROJA,78,3,-73.647876800000,3.884434798000
67-CASA ROJA,78,4,-73.647885800000,3.884593939000
67-CASA ROJA,78,3,-73.647876800000,3.884516640000
67-CASA ROJA,78,1,-73.647867800000,3.884359772000
62-LA CEIBA,78,9,-73.662033600000,3.887086700000
62-LA CEIBA,78,15,-73.661956300000,3.886533700000
62-LA CEIBA,78,5,-73.662110900000,3.887594500000
62-LA CEIBA,78,19,-73.661853100000,3.885840900000
62-LA CEIBA,78,13,-73.661989900000,3.886718000000
62-LA CEIBA,78,3,-73.662127100000,3.887804000000
62-LA CEIBA,78,14,-73.661963900000,3.886621700000
62-LA CEIBA,78,6,-73.662084300000,3.887514000000
62-LA CEIBA,78,18,-73.661863400000,3.885914900000
62-LA CEIBA,78,10,-73.662021700000,3.886995100000
62-LA CEIBA,78,7,-73.662077400000,3.887433800000
62-LA CEIBA,78,16,-73.661939600000,3.886454300000
62-LA CEIBA,78,21,-73.661827100000,3.885653900000
62-LA CEIBA,78,17,-73.661930200000,3.886368400000
62-LA CEIBA,78,1,-73.662151200000,3.887991100000
62-LA CEIBA,78,2,-73.662135300000,3.887897900000
62-LA CEIBA,78,8,-73.662063000000,3.887358200000
62-LA CEIBA,78,11,-73.662009400000,3.886897600000
62-LA CEIBA,78,20,-73.661833900000,3.885732200000
62-LA CEIBA,78,12,-73.661997700000,3.886808000000
62-LA CEIBA,78,4,-73.662121100000,3.887711900000
67-CASA ROJA,79,1,-73.648001300000,3.884450775000
67-CASA ROJA,79,2,-73.647987700000,3.884539430000
62-LA CEIBA,79,1,-73.662060500000,3.887872900000
62-LA CEIBA,79,3,-73.662035700000,3.887677900000
62-LA CEIBA,79,11,-73.661910500000,3.886776200000
62-LA CEIBA,79,19,-73.661765300000,3.885779600000
62-LA CEIBA,79,17,-73.661824800000,3.886239600000
62-LA CEIBA,79,7,-73.661978100000,3.887215800000
62-LA CEIBA,79,9,-73.661940500000,3.886941100000
62-LA CEIBA,79,13,-73.661887500000,3.886600800000
62-LA CEIBA,79,20,-73.661753100000,3.885705700000
62-LA CEIBA,79,21,-73.661743000000,3.885612000000
62-LA CEIBA,79,8,-73.661955300000,3.887044300000
62-LA CEIBA,79,12,-73.661901300000,3.886692200000
62-LA CEIBA,79,4,-73.662021100000,3.887576700000
62-LA CEIBA,79,15,-73.661850700000,3.886402900000
62-LA CEIBA,79,18,-73.661780500000,3.885886700000
62-LA CEIBA,79,5,-73.662009900000,3.887492900000
62-LA CEIBA,79,6,-73.661992500000,3.887382100000
62-LA CEIBA,79,22,-73.661731200000,3.885544000000
62-LA CEIBA,79,16,-73.661844500000,3.886330500000
62-LA CEIBA,79,10,-73.661918900000,3.886850300000
62-LA CEIBA,79,14,-73.661875100000,3.886503300000
62-LA CEIBA,79,2,-73.662049600000,3.887747700000
67-CASA ROJA,8,13,-73.643303900000,3.886135208000
67-CASA ROJA,8,6,-73.643186900000,3.884625629000
67-CASA ROJA,8,11,-73.643270100000,3.885685063000
67-CASA ROJA,8,3,-73.643168900000,3.884436930000
67-CASA ROJA,8,12,-73.643279100000,3.885821470000
67-CASA ROJA,8,9,-73.643211600000,3.885073496000
67-CASA ROJA,8,8,-73.643211700000,3.884971194000
67-CASA ROJA,8,7,-73.643202600000,3.884907535000
67-CASA ROJA,8,4,-73.643187000000,3.884523327000
67-CASA ROJA,8,1,-73.643137300000,3.884284598000
67-CASA ROJA,8,10,-73.643270200000,3.885600949000
67-CASA ROJA,8,6,-73.643186900000,3.884748391000
67-CASA ROJA,8,14,-73.643324200000,3.886289808000
67-CASA ROJA,8,2,-73.643159900000,3.884366451000
62-LA CEIBA,8,1,-73.667773000000,3.888816700000
62-LA CEIBA,8,13,-73.667587300000,3.887488500000
62-LA CEIBA,8,8,-73.667668000000,3.888011700000
62-LA CEIBA,8,9,-73.667658000000,3.887941600000
62-LA CEIBA,8,10,-73.667635700000,3.887843100000
62-LA CEIBA,8,4,-73.667736600000,3.888486700000
62-LA CEIBA,8,6,-73.667690200000,3.888201000000
62-LA CEIBA,8,12,-73.667620300000,3.887665000000
62-LA CEIBA,8,5,-73.667710600000,3.888299800000
62-LA CEIBA,8,7,-73.667679100000,3.888095500000
62-LA CEIBA,8,11,-73.667620900000,3.887763500000
62-LA CEIBA,8,3,-73.667747100000,3.888562700000
62-LA CEIBA,8,2,-73.667747600000,3.888659200000
67-CASA ROJA,80,3,-73.648073700000,3.884546294000
67-CASA ROJA,80,1,-73.648069300000,3.884407616000
67-CASA ROJA,80,2,-73.648064700000,3.884487182000
62-LA CEIBA,80,11,-73.661750200000,3.886216600000
62-LA CEIBA,80,7,-73.661805200000,3.886647400000
62-LA CEIBA,80,6,-73.661829700000,3.886726100000
62-LA CEIBA,80,17,-73.661649300000,3.885482200000
62-LA CEIBA,80,2,-73.661934100000,3.887546800000
62-LA CEIBA,80,13,-73.661695600000,3.885858600000
62-LA CEIBA,80,9,-73.661784400000,3.886475700000
62-LA CEIBA,80,5,-73.661848200000,3.886827000000
62-LA CEIBA,80,10,-73.661775800000,3.886376000000
62-LA CEIBA,80,3,-73.661895000000,3.887276300000
62-LA CEIBA,80,1,-73.661971200000,3.887748600000
62-LA CEIBA,80,15,-73.661673500000,3.885671300000
62-LA CEIBA,80,14,-73.661687000000,3.885758800000
62-LA CEIBA,80,4,-73.661865900000,3.886918100000
62-LA CEIBA,80,8,-73.661797000000,3.886575200000
62-LA CEIBA,80,12,-73.661734300000,3.886123300000
62-LA CEIBA,80,16,-73.661665600000,3.885579300000
67-CASA ROJA,81,1,-73.648134900000,3.884421290000
67-CASA ROJA,81,2,-73.648134800000,3.884546325000
62-LA CEIBA,81,5,-73.661827300000,3.887333400000
62-LA CEIBA,81,15,-73.661673700000,3.886262700000
62-LA CEIBA,81,18,-73.661615800000,3.885820200000
62-LA CEIBA,81,3,-73.661859900000,3.887506000000
62-LA CEIBA,81,2,-73.661875500000,3.887595300000
62-LA CEIBA,81,7,-73.661805000000,3.887144200000
62-LA CEIBA,81,11,-73.661717900000,3.886613600000
62-LA CEIBA,81,19,-73.661604400000,3.885734500000
62-LA CEIBA,81,17,-73.661625900000,3.885914000000
62-LA CEIBA,81,10,-73.661726200000,3.886709500000
62-LA CEIBA,81,13,-73.661690800000,3.886436600000
62-LA CEIBA,81,6,-73.661818200000,3.887251400000
62-LA CEIBA,81,22,-73.661563900000,3.885470000000
62-LA CEIBA,81,14,-73.661683100000,3.886348600000
62-LA CEIBA,81,9,-73.661746700000,3.886788500000
62-LA CEIBA,81,20,-73.661596300000,3.885640600000
62-LA CEIBA,81,1,-73.661878600000,3.887699500000
62-LA CEIBA,81,4,-73.661837700000,3.887431100000
62-LA CEIBA,81,8,-73.661772000000,3.886898700000
62-LA CEIBA,81,12,-73.661713000000,3.886535200000
62-LA CEIBA,81,21,-73.661583800000,3.885541200000
62-LA CEIBA,81,16,-73.661665300000,3.886164800000
67-CASA ROJA,82,6,-73.648221400000,3.884608023000
67-CASA ROJA,82,2,-73.648037800000,3.882381999000
67-CASA ROJA,82,3,-73.648218000000,3.884381461000
67-CASA ROJA,82,1,-73.648016000000,3.882306992000
67-CASA ROJA,82,5,-73.648216200000,3.884546074000
67-CASA ROJA,82,4,-73.648210800000,3.884447664000
62-LA CEIBA,82,5,-73.661735600000,3.887203500000
62-LA CEIBA,82,11,-73.661654400000,3.886583700000
62-LA CEIBA,82,7,-73.661708000000,3.887020600000
62-LA CEIBA,82,13,-73.661625500000,3.886408800000
62-LA CEIBA,82,14,-73.661606000000,3.886296200000
62-LA CEIBA,82,3,-73.661767600000,3.887391900000
62-LA CEIBA,82,15,-73.661599700000,3.886223800000
62-LA CEIBA,82,19,-73.661525800000,3.885688100000
62-LA CEIBA,82,9,-73.661668100000,3.886763800000
62-LA CEIBA,82,18,-73.661537500000,3.885777800000
62-LA CEIBA,82,10,-73.661661000000,3.886681700000
62-LA CEIBA,82,2,-73.661771000000,3.887476300000
62-LA CEIBA,82,1,-73.661779900000,3.887556400000
62-LA CEIBA,82,8,-73.661689000000,3.886846800000
62-LA CEIBA,82,4,-73.661751700000,3.887298600000
62-LA CEIBA,82,17,-73.661551700000,3.885873200000
62-LA CEIBA,82,22,-73.661484600000,3.885415800000
62-LA CEIBA,82,6,-73.661723800000,3.887135500000
62-LA CEIBA,82,20,-73.661501000000,3.885605600000
62-LA CEIBA,82,21,-73.661493900000,3.885523400000
62-LA CEIBA,82,16,-73.661584600000,3.886140300000
62-LA CEIBA,82,12,-73.661637900000,3.886506300000
67-CASA ROJA,83,8,-73.648273900000,3.884491521000
67-CASA ROJA,83,5,-73.648108000000,3.882581847000
67-CASA ROJA,83,4,-73.648104200000,3.882495727000
67-CASA ROJA,83,2,-73.648092900000,3.882438887000
67-CASA ROJA,83,7,-73.648280400000,3.884421457000
67-CASA ROJA,83,1,-73.648088400000,3.882263834000
67-CASA ROJA,83,9,-73.648286200000,3.884561050000
67-CASA ROJA,83,2,-73.648092900000,3.882345678000
67-CASA ROJA,83,6,-73.648255600000,3.884332776000
67-CASA ROJA,83,10,-73.648286100000,3.884629346000
62-LA CEIBA,83,15,-73.661510400000,3.886099500000
62-LA CEIBA,83,9,-73.661578000000,3.886653400000
62-LA CEIBA,83,1,-73.661708700000,3.887550800000
62-LA CEIBA,83,20,-73.661418900000,3.885472800000
62-LA CEIBA,83,7,-73.661630500000,3.887009600000
62-LA CEIBA,83,5,-73.661664700000,3.887178100000
62-LA CEIBA,83,17,-73.661466100000,3.885746600000
62-LA CEIBA,83,11,-73.661555600000,3.886462200000
62-LA CEIBA,83,21,-73.661402400000,3.885373700000
62-LA CEIBA,83,12,-73.661542900000,3.886360800000
62-LA CEIBA,83,14,-73.661525200000,3.886179000000
62-LA CEIBA,83,13,-73.661535800000,3.886278700000
62-LA CEIBA,83,8,-73.661586500000,3.886751300000
62-LA CEIBA,83,19,-73.661428400000,3.885560600000
62-LA CEIBA,83,3,-73.661687400000,3.887349600000
62-LA CEIBA,83,2,-73.661699400000,3.887443200000
62-LA CEIBA,83,18,-73.661440100000,3.885650300000
62-LA CEIBA,83,4,-73.661672800000,3.887272000000
62-LA CEIBA,83,16,-73.661479800000,3.885836100000
62-LA CEIBA,83,10,-73.661567700000,3.886534100000
62-LA CEIBA,83,6,-73.661643500000,3.887114900000
67-CASA ROJA,84,11,-73.648359000000,3.884752119000
67-CASA ROJA,84,1,-73.648151800000,3.882229766000
67-CASA ROJA,84,2,-73.648156300000,3.882309337000
67-CASA ROJA,84,7,-73.648342400000,3.884446594000
67-CASA ROJA,84,8,-73.648364300000,3.884510775000
67-CASA ROJA,84,3,-73.648167600000,3.882448018000
67-CASA ROJA,84,10,-73.648355800000,3.884678179000
67-CASA ROJA,84,4,-73.648171800000,3.882519034000
67-CASA ROJA,84,6,-73.648333800000,3.884375995000
67-CASA ROJA,84,9,-73.648349900000,3.884596349000
67-CASA ROJA,84,5,-73.648325800000,3.884285073000
62-LA CEIBA,84,15,-73.661388600000,3.885801800000
62-LA CEIBA,84,5,-73.661560000000,3.887046400000
62-LA CEIBA,84,14,-73.661422100000,3.886056700000
62-LA CEIBA,84,13,-73.661431500000,3.886165400000
62-LA CEIBA,84,11,-73.661467200000,3.886420200000
62-LA CEIBA,84,7,-73.661537100000,3.886886400000
62-LA CEIBA,84,18,-73.661347600000,3.885538400000
62-LA CEIBA,84,3,-73.661584100000,3.887245200000
62-LA CEIBA,84,2,-73.661591100000,3.887326700000
62-LA CEIBA,84,1,-73.661598400000,3.887410500000
62-LA CEIBA,84,19,-73.661337500000,3.885448000000
62-LA CEIBA,84,17,-73.661360400000,3.885633100000
62-LA CEIBA,84,9,-73.661500700000,3.886597500000
62-LA CEIBA,84,16,-73.661372800000,3.885698200000
62-LA CEIBA,84,10,-73.661489400000,3.886493500000
62-LA CEIBA,84,6,-73.661547900000,3.886958500000
62-LA CEIBA,84,4,-73.661555400000,3.887124400000
62-LA CEIBA,84,12,-73.661463800000,3.886329200000
62-LA CEIBA,84,8,-73.661512000000,3.886701500000
67-CASA ROJA,85,11,-73.648429700000,3.884792792000
67-CASA ROJA,85,3,-73.648226400000,3.882429861000
67-CASA ROJA,85,1,-73.648210700000,3.882268444000
67-CASA ROJA,85,6,-73.648405500000,3.884402202000
67-CASA ROJA,85,2,-73.648231000000,3.882332108000
67-CASA ROJA,85,10,-73.648426900000,3.884703317000
67-CASA ROJA,85,5,-73.648388900000,3.884255657000
67-CASA ROJA,85,9,-73.648426600000,3.884637532000
67-CASA ROJA,85,7,-73.648405000000,3.884482963000
67-CASA ROJA,85,4,-73.648231400000,3.882492292000
67-CASA ROJA,85,8,-73.648417800000,3.884547144000
62-LA CEIBA,85,10,-73.661365800000,3.886299000000
62-LA CEIBA,85,6,-73.661436300000,3.886667000000
62-LA CEIBA,85,16,-73.661264300000,3.885573000000
62-LA CEIBA,85,4,-73.661460000000,3.886941100000
62-LA CEIBA,85,12,-73.661349400000,3.886136100000
62-LA CEIBA,85,18,-73.661247000000,3.885426200000
62-LA CEIBA,85,13,-73.661337200000,3.886020800000
62-LA CEIBA,85,8,-73.661388600000,3.886484100000
62-LA CEIBA,85,17,-73.661252100000,3.885485100000
62-LA CEIBA,85,2,-73.661478000000,3.887122100000
62-LA CEIBA,85,5,-73.661453300000,3.886836700000
62-LA CEIBA,85,14,-73.661299000000,3.885764000000
62-LA CEIBA,85,1,-73.661495400000,3.887218700000
62-LA CEIBA,85,7,-73.661409800000,3.886571200000
62-LA CEIBA,85,11,-73.661356100000,3.886213100000
62-LA CEIBA,85,15,-73.661277200000,3.885670000000
62-LA CEIBA,85,9,-73.661382200000,3.886409300000
62-LA CEIBA,85,3,-73.661478100000,3.887044500000
67-CASA ROJA,86,10,-73.648491300000,3.884599658000
67-CASA ROJA,86,8,-73.648483900000,3.884432688000
67-CASA ROJA,86,2,-73.648287600000,3.882302583000
67-CASA ROJA,86,6,-73.648459800000,3.884289351000
67-CASA ROJA,86,12,-73.648503800000,3.884759799000
67-CASA ROJA,86,11,-73.648505300000,3.884674435000
67-CASA ROJA,86,3,-73.648305700000,3.882377614000
67-CASA ROJA,86,5,-73.648461500000,3.884214372000
67-CASA ROJA,86,4,-73.648311700000,3.882448693000
67-CASA ROJA,86,7,-73.648466700000,3.884350323000
67-CASA ROJA,86,9,-73.648489200000,3.884492590000
67-CASA ROJA,86,1,-73.648271800000,3.882213914000
62-LA CEIBA,86,8,-73.661321800000,3.886446600000
62-LA CEIBA,86,1,-73.661418200000,3.887271100000
62-LA CEIBA,86,9,-73.661303700000,3.886343200000
62-LA CEIBA,86,11,-73.661269500000,3.886184100000
62-LA CEIBA,86,14,-73.661218800000,3.885729900000
62-LA CEIBA,86,12,-73.661256800000,3.886089400000
62-LA CEIBA,86,15,-73.661199700000,3.885640300000
62-LA CEIBA,86,5,-73.661378400000,3.886916300000
62-LA CEIBA,86,13,-73.661249100000,3.886001100000
62-LA CEIBA,86,7,-73.661330200000,3.886544000000
62-LA CEIBA,86,6,-73.661369700000,3.886816600000
62-LA CEIBA,86,10,-73.661284100000,3.886274100000
62-LA CEIBA,86,4,-73.661392600000,3.887001700000
62-LA CEIBA,86,3,-73.661400500000,3.887067200000
62-LA CEIBA,86,16,-73.661183800000,3.885561800000
62-LA CEIBA,86,2,-73.661420400000,3.887165900000
67-CASA ROJA,87,7,-73.648512200000,3.884236402000
67-CASA ROJA,87,2,-73.648339700000,3.882263962000
67-CASA ROJA,87,6,-73.648511700000,3.884234798000
67-CASA ROJA,87,10,-73.648540600000,3.884469057000
67-CASA ROJA,87,11,-73.648554500000,3.884541261000
67-CASA ROJA,87,3,-73.648355500000,3.882336718000
67-CASA ROJA,87,12,-73.648555100000,3.884624063000
67-CASA ROJA,87,4,-73.648366800000,3.882400379000
67-CASA ROJA,87,5,-73.648367000000,3.882457872000
67-CASA ROJA,87,13,-73.648560800000,3.884763972000
67-CASA ROJA,87,8,-73.648524500000,3.884327860000
67-CASA ROJA,87,1,-73.648319400000,3.882177564000
67-CASA ROJA,87,9,-73.648538400000,3.884413434000
62-LA CEIBA,87,10,-73.661207900000,3.886232900000
62-LA CEIBA,87,4,-73.661290200000,3.886869200000
62-LA CEIBA,87,11,-73.661197800000,3.886142500000
62-LA CEIBA,87,2,-73.661309100000,3.887034100000
62-LA CEIBA,87,12,-73.661177900000,3.886071200000
62-LA CEIBA,87,16,-73.661094300000,3.885498900000
62-LA CEIBA,87,7,-73.661249100000,3.886525900000
62-LA CEIBA,87,1,-73.661318100000,3.887138300000
62-LA CEIBA,87,3,-73.661301000000,3.886941300000
62-LA CEIBA,87,14,-73.661135100000,3.885707500000
62-LA CEIBA,87,15,-73.661114200000,3.885597600000
62-LA CEIBA,87,8,-73.661238400000,3.886428700000
62-LA CEIBA,87,9,-73.661227400000,3.886327000000
62-LA CEIBA,87,5,-73.661270700000,3.886775100000
62-LA CEIBA,87,6,-73.661264600000,3.886704900000
62-LA CEIBA,87,17,-73.661090500000,3.885428500000
62-LA CEIBA,87,13,-73.661166300000,3.885962700000
67-CASA ROJA,88,8,-73.648605800000,3.884349253000
67-CASA ROJA,88,9,-73.648604400000,3.884446227000
67-CASA ROJA,88,4,-73.648418800000,3.882461786000
67-CASA ROJA,88,7,-73.648594000000,3.884267958000
67-CASA ROJA,88,3,-73.648432400000,3.882348125000
67-CASA ROJA,88,5,-73.648429900000,3.882573320000
67-CASA ROJA,88,11,-73.648622900000,3.884727253000
67-CASA ROJA,88,10,-73.648616500000,3.884575825000
67-CASA ROJA,88,6,-73.648591900000,3.884205917000
67-CASA ROJA,88,2,-73.648421100000,3.882300378000
67-CASA ROJA,88,11,-73.648622900000,3.884644485000
67-CASA ROJA,88,1,-73.648418900000,3.882200348000
62-LA CEIBA,88,5,-73.661203000000,3.886753600000
62-LA CEIBA,88,15,-73.661006700000,3.885406100000
62-LA CEIBA,88,11,-73.661102200000,3.886114300000
62-LA CEIBA,88,14,-73.661026600000,3.885504800000
62-LA CEIBA,88,1,-73.661246900000,3.887103500000
62-LA CEIBA,88,3,-73.661219300000,3.886916500000
62-LA CEIBA,88,9,-73.661122800000,3.886352100000
62-LA CEIBA,88,7,-73.661176800000,3.886582500000
62-LA CEIBA,88,13,-73.661067600000,3.885925700000
62-LA CEIBA,88,2,-73.661232800000,3.886992900000
62-LA CEIBA,88,10,-73.661125000000,3.886194500000
62-LA CEIBA,88,12,-73.661093500000,3.886014700000
62-LA CEIBA,88,8,-73.661153100000,3.886465900000
62-LA CEIBA,88,4,-73.661213500000,3.886848500000
62-LA CEIBA,88,6,-73.661188700000,3.886668100000
67-CASA ROJA,89,5,-73.648500300000,3.882477741000
67-CASA ROJA,89,4,-73.648495800000,3.882318603000
67-CASA ROJA,89,9,-73.648523400000,3.882782175000
67-CASA ROJA,89,11,-73.648663600000,3.884470662000
67-CASA ROJA,89,13,-73.648699900000,3.884627905000
67-CASA ROJA,89,14,-73.648691900000,3.884705667000
67-CASA ROJA,89,2,-73.648477800000,3.882250393000
67-CASA ROJA,89,7,-73.648497900000,3.882618689000
67-CASA ROJA,89,6,-73.648498000000,3.882545941000
67-CASA ROJA,89,10,-73.648649700000,3.884310210000
67-CASA ROJA,89,1,-73.648466500000,3.882163999000
67-CASA ROJA,89,4,-73.648495800000,3.882389078000
67-CASA ROJA,89,12,-73.648664600000,3.884538052000
67-CASA ROJA,89,8,-73.648509200000,3.882707357000
62-LA CEIBA,89,4,-73.661114300000,3.886727100000
62-LA CEIBA,89,6,-73.661091500000,3.886542000000
62-LA CEIBA,89,10,-73.661020100000,3.886085000000
62-LA CEIBA,89,3,-73.661134900000,3.886807500000
62-LA CEIBA,89,16,-73.660931400000,3.885453800000
62-LA CEIBA,89,11,-73.661008500000,3.886003900000
62-LA CEIBA,89,2,-73.661137500000,3.886889400000
62-LA CEIBA,89,7,-73.661061800000,3.886330100000
62-LA CEIBA,89,5,-73.661105500000,3.886625200000
62-LA CEIBA,89,12,-73.660999300000,3.885897400000
62-LA CEIBA,89,14,-73.660962400000,3.885629100000
62-LA CEIBA,89,13,-73.660962500000,3.885708900000
62-LA CEIBA,89,9,-73.661027000000,3.886164300000
62-LA CEIBA,89,8,-73.661046100000,3.886253900000
62-LA CEIBA,89,1,-73.661151700000,3.886974900000
62-LA CEIBA,89,15,-73.660955400000,3.885547500000
67-CASA ROJA,9,1,-73.643209800000,3.884245988000
67-CASA ROJA,9,3,-73.643225500000,3.884407405000
67-CASA ROJA,9,5,-73.643230000000,3.884559723000
67-CASA ROJA,9,10,-73.643356100000,3.885866977000
67-CASA ROJA,9,8,-73.643261500000,3.884800717000
67-CASA ROJA,9,13,-73.643403400000,3.886326223000
67-CASA ROJA,9,9,-73.643277300000,3.884955315000
67-CASA ROJA,9,2,-73.643209700000,3.884327829000
67-CASA ROJA,9,6,-73.643254800000,3.884721146000
67-CASA ROJA,9,10,-73.643356100000,3.885766949000
67-CASA ROJA,9,8,-73.643261500000,3.884857551000
67-CASA ROJA,9,12,-73.643389800000,3.886253468000
67-CASA ROJA,9,4,-73.643227800000,3.884482428000
62-LA CEIBA,9,5,-73.667650700000,3.888446900000
62-LA CEIBA,9,13,-73.667545700000,3.887732700000
62-LA CEIBA,9,7,-73.667626300000,3.888255900000
62-LA CEIBA,9,15,-73.667502600000,3.887462400000
62-LA CEIBA,9,2,-73.667682600000,3.888724100000
62-LA CEIBA,9,11,-73.667563500000,3.887916400000
62-LA CEIBA,9,14,-73.667521300000,3.887632300000
62-LA CEIBA,9,10,-73.667585500000,3.888011100000
62-LA CEIBA,9,1,-73.667695000000,3.888799800000
62-LA CEIBA,9,12,-73.667555200000,3.887820500000
62-LA CEIBA,9,4,-73.667658200000,3.888533000000
62-LA CEIBA,9,3,-73.667670900000,3.888634400000
62-LA CEIBA,9,6,-73.667633600000,3.888340000000
62-LA CEIBA,9,9,-73.667590100000,3.888087500000
62-LA CEIBA,9,8,-73.667617100000,3.888171900000
67-CASA ROJA,90,15,-73.648745900000,3.884556236000
67-CASA ROJA,90,12,-73.648718800000,3.884275723000
67-CASA ROJA,90,8,-73.648599700000,3.882877906000
67-CASA ROJA,90,16,-73.648755400000,3.884650078000
67-CASA ROJA,90,9,-73.648604500000,3.882980186000
67-CASA ROJA,90,14,-73.648739500000,3.884406481000
67-CASA ROJA,90,7,-73.648586100000,3.882807424000
67-CASA ROJA,90,17,-73.648777300000,3.884732207000
67-CASA ROJA,90,4,-73.648584000000,3.882498244000
67-CASA ROJA,90,13,-73.648732900000,3.884333959000
67-CASA ROJA,90,6,-73.648579400000,3.882718759000
67-CASA ROJA,90,11,-73.648720300000,3.884190406000
67-CASA ROJA,90,3,-73.648559200000,3.882352736000
67-CASA ROJA,90,2,-73.648554700000,3.882273165000
67-CASA ROJA,90,10,-73.648712800000,3.884109012000
67-CASA ROJA,90,5,-73.648570400000,3.882584626000
67-CASA ROJA,90,1,-73.648563800000,3.882191329000
62-LA CEIBA,90,7,-73.660964200000,3.886226800000
62-LA CEIBA,90,4,-73.661021000000,3.886593800000
62-LA CEIBA,90,3,-73.661033800000,3.886663400000
62-LA CEIBA,90,1,-73.661071200000,3.886858700000
62-LA CEIBA,90,11,-73.660908000000,3.885866600000
62-LA CEIBA,90,5,-73.661009600000,3.886514900000
62-LA CEIBA,90,9,-73.660949600000,3.886031800000
62-LA CEIBA,90,8,-73.660957300000,3.886120100000
62-LA CEIBA,90,13,-73.660873700000,3.885575200000
62-LA CEIBA,90,12,-73.660887200000,3.885679000000
